FNTA	62.50	86.96	85.71
NCL	84.38	82.61	57.14
POP4	71.88	69.57	78.57
RNF20	81.25	69.57	71.43
TAF6	81.25	78.26	85.71
NLE1	62.50	82.61	64.29
NOL9	68.75	82.61	78.57
POLA1	62.50	78.26	64.29
PPP4C	71.88	91.30	85.71
RPS10	68.75	95.65	78.57
RUVBL1	75.00	86.96	100.00
SAE1	78.13	78.26	85.71
ATP6V1H	71.88	91.30	85.71
KRTAP5-11	78.13	95.65	78.57
NOL7	78.13	86.96	78.57
NUP88	75.00	86.96	71.43
PNN	75.00	73.91	85.71
RAD17	81.25	73.91	71.43
RFC2	78.13	82.61	71.43
ATR	59.38	86.96	50.00
DDX49	78.13	73.91	64.29
DHFR	87.50	95.65	92.86
GGPS1	93.75	91.30	71.43
IMP4	71.88	82.61	71.43
PMPCB	40.63	52.17	71.43
RAC1	78.13	95.65	78.57
RBBP8	81.25	78.26	92.86
TXN	68.75	78.26	64.29
ABCF1	90.63	91.30	50.00
DNAJA3	56.25	52.17	92.86
MIS12	90.63	91.30	71.43
PRPF18	68.75	86.96	71.43
PTPN11	75.00	65.22	92.86
SYF2	62.50	82.61	92.86
THOC1	68.75	73.91	85.71
DNM2	84.38	82.61	100.00
HAUS8	56.25	73.91	92.86
ISY1	62.50	65.22	92.86
MCRS1	65.63	91.30	71.43
NUP205	62.50	86.96	78.57
SKA1	56.25	69.57	85.71
ANAPC11	71.88	73.91	85.71
GNL3L	65.63	95.65	71.43
HIST3H3	71.88	91.30	85.71
NCAPH	81.25	82.61	78.57
PDCD11	65.63	86.96	57.14
PPP1R11	87.50	69.57	78.57
RAD21	84.38	82.61	78.57
IPO11	71.88	91.30	57.14
NAA10	68.75	78.26	92.86
RBMXL1	62.50	69.57	85.71
RPF1	75.00	82.61	85.71
TPX2	65.63	86.96	78.57
ABT1	68.75	73.91	64.29
CASC5	75.00	91.30	78.57
CNOT3	87.50	95.65	71.43
CSNK1A1	75.00	47.83	85.71
HMGCR	75.00	91.30	64.29
NDUFB3	56.25	78.26	71.43
PDPK1	78.13	91.30	64.29
TBL3	71.88	82.61	64.29
ZNF335	71.88	82.61	71.43
ELAC2	65.63	69.57	78.57
GTF2F2	68.75	95.65	57.14
GUK1	84.38	65.22	71.43
SEH1L	65.63	60.87	71.43
SHFM1	75.00	95.65	50.00
WDR18	71.88	78.26	78.57
ZNF407	53.13	82.61	78.57
GOSR2	53.13	78.26	71.43
TBCD	65.63	73.91	71.43
USP5	53.13	60.87	64.29
WDR77	71.88	86.96	78.57
COPS4	68.75	69.57	71.43
DUXA	59.38	82.61	71.43
GTF3C2	68.75	60.87	71.43
HIST2H3C	62.50	86.96	78.57
LIN52	71.88	60.87	78.57
TAF1	62.50	82.61	64.29
EIF3M	62.50	52.17	71.43
GTF2A1	65.63	65.22	78.57
IPO13	84.38	86.96	85.71
SETD1A	62.50	73.91	78.57
EIF3G	81.25	69.57	85.71
KIF18A	78.13	86.96	78.57
SLC35B1	59.38	52.17	85.71
SMC3	62.50	82.61	92.86
SMNDC1	75.00	65.22	78.57
TTK	81.25	69.57	71.43
DPH3	62.50	65.22	71.43
SAMM50	71.88	69.57	78.57
SDHC	81.25	91.30	64.29
SRP68	59.38	60.87	71.43
TAF10	62.50	78.26	85.71
AATF	59.38	73.91	50.00
EFTUD1	62.50	95.65	57.14
POLR1A	68.75	91.30	57.14
ZNF207	62.50	86.96	78.57
HJURP	71.88	52.17	71.43
NGDN	65.63	78.26	64.29
NUDC	78.13	95.65	71.43
NUP98	56.25	73.91	57.14
PPP2R1A	37.50	78.26	42.86
SMC6	59.38	78.26	71.43
UBE2L3	62.50	73.91	78.57
UBE2M	65.63	82.61	78.57
ZBTB8OS	65.63	73.91	64.29
EIF3E	78.13	86.96	71.43
MT1E	75.00	86.96	71.43
NOL12	75.00	60.87	78.57
SSB	56.25	56.52	85.71
CCDC59	75.00	78.26	78.57
ENY2	78.13	95.65	78.57
GABPA	62.50	56.52	71.43
GPN3	62.50	82.61	57.14
TP53RK	65.63	65.22	71.43
ATP6V1C1	40.63	78.26	71.43
BOP1	68.75	56.52	64.29
CINP	81.25	60.87	85.71
CTR9	56.25	65.22	71.43
DCTN2	59.38	82.61	71.43
EXOSC8	50.00	65.22	78.57
GTF2H2C	75.00	60.87	71.43
PGGT1B	59.38	86.96	78.57
TMEM183A	46.88	43.48	71.43
GINS3	65.63	73.91	64.29
TINF2	59.38	73.91	71.43
TMA16	59.38	65.22	71.43
UBAP1	71.88	78.26	78.57
CTNNBL1	56.25	52.17	71.43
OPA1	62.50	56.52	85.71
PSMD4	68.75	95.65	78.57
CDC26	56.25	82.61	92.86
DENR	87.50	78.26	92.86
EEF1B2	34.38	26.09	92.86
TXNL4B	71.88	82.61	78.57
XPO1	75.00	78.26	64.29
ZNHIT2	84.38	86.96	64.29
BCCIP	46.88	65.22	78.57
SLC9B1	78.13	82.61	92.86
TIMM44	62.50	78.26	71.43
HIST1H2AL	62.50	82.61	100.00
MED7	59.38	69.57	92.86
PPP1R10	90.63	91.30	42.86
ARMC7	75.00	65.22	64.29
BRD4	65.63	78.26	35.71
EWSR1	68.75	56.52	71.43
POP7	50.00	52.17	64.29
PPP1R8	46.88	91.30	64.29
PSMD7	65.63	82.61	50.00
SNUPN	56.25	86.96	50.00
MCM10	68.75	73.91	57.14
RPS29	68.75	69.57	85.71
TIPIN	62.50	69.57	50.00
USP37	59.38	73.91	42.86
WDR61	65.63	60.87	85.71
BCLAF1	75.00	60.87	78.57
CDCA8	75.00	73.91	57.14
COX17	50.00	39.13	71.43
CSNK2B	71.88	78.26	71.43
DCTN6	56.25	65.22	71.43
GMPPB	75.00	91.30	71.43
C12orf45	56.25	60.87	64.29
CPSF6	68.75	82.61	64.29
GTF2H1	56.25	78.26	64.29
HIST1H2BE	68.75	78.26	78.57
TSR1	59.38	69.57	71.43
ATP6V1F	75.00	95.65	71.43
COPG1	71.88	73.91	64.29
DHX36	71.88	47.83	71.43
GMPS	90.63	82.61	78.57
RBM8A	50.00	56.52	92.86
SBNO1	84.38	86.96	64.29
SRSF11	43.75	73.91	64.29
VCY	78.13	73.91	57.14
ATXN10	78.13	73.91	64.29
DCTN3	65.63	69.57	71.43
BANP	43.75	73.91	64.29
CUL3	65.63	60.87	71.43
DDX27	59.38	52.17	78.57
GEMIN7	59.38	69.57	64.29
GTF3C1	65.63	65.22	64.29
HIST1H2BG	50.00	78.26	71.43
BUB1B	56.25	95.65	64.29
PNPT1	53.13	43.48	78.57
SRPR	65.63	82.61	28.57
DDX52	53.13	69.57	50.00
USP10	46.88	65.22	57.14
HNRNPH1	21.88	69.57	64.29
MAGOH	71.88	65.22	92.86
NRBP1	78.13	91.30	71.43
RPAP3	37.50	52.17	71.43
SMG6	62.50	56.52	57.14
TRIAP1	59.38	65.22	57.14
ALG1	37.50	60.87	64.29
SMG1	56.25	73.91	71.43
ZNF830	53.13	69.57	64.29
AK6	62.50	73.91	78.57
ARGLU1	50.00	65.22	71.43
CENPA	75.00	43.48	71.43
GGTLC1	34.38	78.26	71.43
HYPK	37.50	73.91	64.29
INO80	59.38	60.87	78.57
RPL28	78.13	86.96	35.71
ATP5A1	71.88	56.52	78.57
FKBP1A	43.75	39.13	92.86
LCE2A	71.88	73.91	57.14
PCF11	46.88	52.17	50.00
PRMT5	65.63	86.96	64.29
UBE2D3	37.50	52.17	57.14
MED18	53.13	82.61	21.43
PWP1	59.38	69.57	85.71
TAF1C	68.75	60.87	64.29
THAP5	78.13	65.22	57.14
CEBPZ	53.13	69.57	64.29
CENPI	56.25	56.52	42.86
DDX59	68.75	73.91	71.43
EXOSC5	62.50	65.22	57.14
LSM11	68.75	73.91	50.00
NAPG	53.13	52.17	78.57
ELP4	53.13	56.52	50.00
GEMIN8	62.50	69.57	57.14
MRPS21	56.25	52.17	64.29
NFYC	75.00	100.00	71.43
SKA2	31.25	65.22	57.14
DDX24	56.25	78.26	57.14
METTL16	68.75	69.57	78.57
NOP10	43.75	60.87	71.43
SLC39A7	62.50	69.57	71.43
HNRNPU	65.63	47.83	71.43
ERVW-1	53.13	82.61	57.14
HDAC3	62.50	78.26	57.14
MFN2	62.50	60.87	78.57
NAA20	62.50	82.61	64.29
NDUFB9	56.25	65.22	85.71
PPIA	68.75	65.22	85.71
RABGGTA	46.88	78.26	57.14
SMARCE1	46.88	47.83	71.43
SMC5	50.00	73.91	64.29
SON	56.25	69.57	57.14
TAF12	53.13	95.65	57.14
TBCB	56.25	73.91	50.00
INTS1	53.13	65.22	64.29
ATP5D	59.38	43.48	78.57
CRCT1	53.13	91.30	42.86
DSCR4	43.75	56.52	71.43
EGR2	46.88	60.87	64.29
MYBBP1A	71.88	69.57	71.43
NUP43	31.25	73.91	64.29
NUP50	53.13	91.30	50.00
SPCS2	43.75	43.48	78.57
ATP6V0B	56.25	65.22	85.71
CIAPIN1	65.63	56.52	57.14
DBF4	84.38	78.26	57.14
DDX23	40.63	73.91	64.29
IK	68.75	78.26	78.57
ILF2	46.88	47.83	85.71
ATP6AP2	59.38	82.61	50.00
AURKA	37.50	65.22	42.86
NOB1	62.50	65.22	42.86
NOM1	68.75	69.57	50.00
SPRTN	59.38	56.52	78.57
TAF1A	62.50	69.57	78.57
UTP18	71.88	60.87	50.00
HMGA1	40.63	73.91	42.86
LCE2C	46.88	69.57	57.14
RRP12	71.88	82.61	57.14
THAP1	46.88	52.17	92.86
CMPK1	78.13	56.52	64.29
DNTTIP2	37.50	56.52	64.29
ILF3	46.88	78.26	57.14
NDUFC2-KCTD14	56.25	47.83	85.71
SF3B1	34.38	69.57	71.43
SPATA5L1	50.00	52.17	64.29
WBP11	62.50	73.91	64.29
PPP1R2	46.88	86.96	71.43
SNF8	56.25	78.26	57.14
TIMM9	71.88	52.17	50.00
CRKL	43.75	69.57	64.29
NCAPH2	59.38	69.57	71.43
PRAMEF5	81.25	91.30	42.86
PYROXD1	62.50	65.22	71.43
RPP30	50.00	56.52	57.14
SRFBP1	65.63	60.87	71.43
AKR1B15	87.50	91.30	50.00
DNAJC8	37.50	52.17	64.29
EIF3J	65.63	65.22	50.00
ELP3	59.38	56.52	50.00
FBL	65.63	65.22	50.00
RPP21	53.13	52.17	57.14
SMARCA5	71.88	65.22	85.71
POTEJ	71.88	69.57	64.29
SNRPB2	53.13	91.30	57.14
VDAC1	71.88	82.61	64.29
HSPA5	25.00	56.52	85.71
UBR4	56.25	69.57	50.00
ARPC4	28.13	69.57	78.57
CLTC	62.50	82.61	64.29
KIAA0947	62.50	82.61	64.29
METTL14	71.88	91.30	71.43
PCYT1A	71.88	78.26	85.71
RBM19	56.25	65.22	57.14
SLBP	12.50	13.04	78.57
SPATA5	53.13	47.83	57.14
SSX4	81.25	60.87	64.29
UBE2C	53.13	65.22	71.43
GTF2F1	43.75	65.22	71.43
KANSL3	68.75	95.65	64.29
MED9	40.63	78.26	64.29
NCAPG2	53.13	65.22	71.43
RTF1	46.88	78.26	64.29
SCD	87.50	86.96	78.57
SMG5	53.13	69.57	64.29
WDR25	68.75	43.48	64.29
ARF4	56.25	60.87	78.57
CHMP4B	21.88	47.83	57.14
FBXW11	53.13	34.78	50.00
HAUS2	43.75	69.57	28.57
KRTAP5-1	53.13	65.22	71.43
PELP1	50.00	56.52	64.29
PGD	56.25	73.91	64.29
NPM1	50.00	56.52	78.57
TBCA	50.00	43.48	57.14
UBE2V1	37.50	52.17	85.71
ATP6AP1	62.50	47.83	57.14
DHX38	46.88	69.57	57.14
ZBTB17	71.88	47.83	85.71
CPSF1	50.00	47.83	71.43
LCE2D	53.13	73.91	50.00
RAD1	56.25	43.48	64.29
SPDYE1	62.50	69.57	57.14
SUDS3	43.75	69.57	64.29
WDR1	40.63	39.13	57.14
ATP1A1	65.63	52.17	71.43
COX7B	56.25	82.61	57.14
MAD2L2	34.38	34.78	57.14
PTPN23	43.75	65.22	57.14
SYS1	37.50	43.48	50.00
ACTR6	50.00	47.83	50.00
DEXI	56.25	86.96	28.57
DGCR8	37.50	73.91	78.57
EIF5AL1	59.38	69.57	71.43
MED10	59.38	60.87	71.43
NCAPD2	68.75	39.13	42.86
PPA1	31.25	43.48	57.14
RAD51C	46.88	43.48	71.43
TPT1	65.63	73.91	50.00
DDX39B	81.25	73.91	71.43
MRPS10	59.38	52.17	78.57
NUDT4	62.50	91.30	35.71
OSGEP	40.63	43.48	57.14
PRPF3	56.25	65.22	50.00
VMP1	46.88	65.22	50.00
BUB1	62.50	60.87	35.71
ECT2	68.75	86.96	57.14
H2AFJ	31.25	43.48	57.14
HIST1H2AK	53.13	60.87	92.86
PABPC1	65.63	78.26	50.00
RFT1	34.38	34.78	42.86
RPE	56.25	39.13	78.57
RPP40	43.75	39.13	64.29
URB2	46.88	60.87	78.57
KIF4A	12.50	65.22	57.14
LDHA	56.25	86.96	50.00
PRR13	53.13	60.87	42.86
SLC7A6OS	43.75	82.61	57.14
TEX10	53.13	60.87	71.43
EXOC3	68.75	60.87	78.57
LETM1	56.25	43.48	71.43
POTEM	43.75	43.48	64.29
RABL2A	50.00	43.48	50.00
STRAP	46.88	69.57	35.71
TAF7	56.25	60.87	57.14
LIMS3	62.50	86.96	50.00
NELFCD	31.25	34.78	50.00
NUBP2	50.00	43.48	28.57
ZBTB11	50.00	73.91	14.29
ALG14	43.75	56.52	28.57
C18orf21	43.75	52.17	57.14
CNOT7	50.00	56.52	57.14
HIST1H2AC	25.00	47.83	85.71
NUFIP1	43.75	56.52	35.71
OTOP1	46.88	69.57	64.29
CENPL	53.13	52.17	57.14
NFS1	50.00	65.22	50.00
RASA4	34.38	43.48	57.14
TCOF1	46.88	65.22	64.29
TGS1	59.38	78.26	71.43
YTHDC1	50.00	65.22	57.14
BNIP1	43.75	60.87	64.29
DAP3	37.50	30.43	78.57
GEMIN6	56.25	43.48	57.14
NUP62	28.13	65.22	85.71
PPIAL4G	68.75	60.87	42.86
RPTOR	31.25	56.52	42.86
SNRNP40	37.50	43.48	64.29
SRRM1	43.75	65.22	50.00
CHMP3	31.25	60.87	50.00
DDX6	53.13	60.87	71.43
GEMIN4	43.75	60.87	64.29
RPL37	43.75	17.39	71.43
MRTO4	53.13	69.57	35.71
TIMM10	46.88	39.13	42.86
TMA7	50.00	56.52	57.14
TTI1	59.38	56.52	64.29
ZC3H8	50.00	78.26	71.43
ZNRD1	59.38	69.57	71.43
GRB2	40.63	47.83	71.43
GRWD1	37.50	43.48	64.29
KRTAP21-1	50.00	43.48	50.00
SSX2	43.75	52.17	78.57
BET1	9.38	26.09	64.29
EBNA1BP2	50.00	52.17	35.71
POM121C	46.88	52.17	78.57
SNAPC5	25.00	56.52	57.14
WTAP	34.38	39.13	35.71
BCL2L1	62.50	65.22	64.29
CIAO1	40.63	39.13	50.00
GTF3A	40.63	52.17	78.57
SUPV3L1	46.88	43.48	57.14
MVK	43.75	56.52	64.29
SLC25A3	62.50	60.87	57.14
NOL8	37.50	52.17	50.00
RPS25	78.13	65.22	50.00
ATRIP	43.75	43.48	50.00
CDC40	31.25	73.91	57.14
DR1	46.88	69.57	71.43
LRR1	50.00	60.87	64.29
TTI2	43.75	56.52	64.29
UBE2NL	21.88	56.52	57.14
UTP14A	43.75	30.43	35.71
AP2S1	62.50	39.13	64.29
NUP54	40.63	52.17	50.00
SUGP1	50.00	69.57	50.00
VPS18	25.00	47.83	57.14
KRTAP4-2	34.38	60.87	57.14
MRPS14	43.75	26.09	85.71
NCAPD3	31.25	47.83	71.43
POTEI	31.25	34.78	71.43
LAMTOR3	12.50	52.17	50.00
TFRC	75.00	56.52	71.43
URB1	40.63	43.48	57.14
EIF5B	84.38	95.65	35.71
LIN9	40.63	17.39	57.14
ADSL	78.13	56.52	71.43
ADSS	62.50	69.57	78.57
ARPP19	40.63	39.13	42.86
DDX5	31.25	56.52	50.00
POLR3H	46.88	43.48	64.29
ZNF492	21.88	8.70	71.43
ACTG1	46.88	65.22	57.14
AP2M1	68.75	47.83	71.43
NUP107	40.63	60.87	64.29
CCND1	37.50	82.61	64.29
ESF1	46.88	39.13	64.29
MRPL36	31.25	43.48	57.14
SRSF10	28.13	43.48	14.29
UQCRFS1	62.50	26.09	57.14
EIF1AD	34.38	65.22	50.00
NUP153	34.38	60.87	57.14
TMED10	68.75	65.22	85.71
TRMT5	40.63	39.13	50.00
CCDC130	34.38	52.17	57.14
FCGR1B	28.13	30.43	35.71
IARS2	34.38	47.83	42.86
C17orf49	34.38	34.78	42.86
CHMP7	21.88	60.87	21.43
IKBKAP	31.25	43.48	35.71
INTS6	75.00	69.57	50.00
NELFB	21.88	26.09	42.86
ORC4	62.50	39.13	28.57
PKM	34.38	52.17	42.86
PTTG1	62.50	56.52	78.57
ZWINT	84.38	43.48	50.00
GAK	46.88	52.17	57.14
RBM42	40.63	65.22	28.57
SMARCB1	40.63	43.48	50.00
COX20	40.63	47.83	50.00
DDX51	50.00	65.22	50.00
EIF4G1	56.25	56.52	42.86
ELP2	43.75	47.83	35.71
KANSL1	40.63	56.52	42.86
SLC25A5	40.63	26.09	42.86
VPS37A	40.63	60.87	35.71
HSP90B1	59.38	78.26	42.86
NOC4L	43.75	52.17	42.86
PRPF4B	28.13	73.91	28.57
TLK2	65.63	73.91	21.43
UROD	43.75	73.91	64.29
NUMA1	37.50	34.78	50.00
OIP5	25.00	26.09	35.71
SASS6	75.00	60.87	50.00
SFSWAP	34.38	39.13	42.86
VHL	18.75	47.83	57.14
EAPP	31.25	82.61	57.14
HNRNPM	34.38	47.83	64.29
TOMM20	50.00	34.78	64.29
USP8	28.13	52.17	28.57
MIS18BP1	31.25	17.39	50.00
MRPL45	15.63	17.39	57.14
YPEL5	25.00	73.91	42.86
YWHAE	50.00	65.22	42.86
HSCB	21.88	30.43	35.71
MED26	21.88	65.22	35.71
PFDN1	31.25	43.48	57.14
PNISR	50.00	43.48	50.00
TUBG2	18.75	26.09	57.14
ACIN1	37.50	17.39	71.43
CDCA5	31.25	34.78	57.14
GTF3C3	53.13	34.78	35.71
NELFA	28.13	34.78	42.86
NFYB	40.63	65.22	42.86
SLC25A38	43.75	43.48	28.57
THG1L	50.00	39.13	28.57
TMEM258	56.25	65.22	57.14
CEP192	46.88	30.43	50.00
DNAJC9	25.00	30.43	42.86
INTS5	34.38	65.22	57.14
NDUFA4	34.38	43.48	64.29
PPP1CA	40.63	73.91	50.00
SMS	46.88	47.83	28.57
SNAP23	87.50	60.87	85.71
UBA6	31.25	30.43	57.14
USP7	37.50	21.74	64.29
WDR46	56.25	52.17	57.14
YY1	43.75	26.09	64.29
ACTB	40.63	52.17	35.71
FAR2	43.75	43.48	21.43
SUGT1	3.13	21.74	64.29
SART1	40.63	60.87	42.86
DDX3X	37.50	47.83	57.14
GTF3C4	53.13	39.13	50.00
NDUFAB1	40.63	47.83	21.43
TELO2	28.13	34.78	57.14
ANLN	28.13	47.83	50.00
ATP5F1	56.25	30.43	50.00
CCNB1	40.63	69.57	35.71
FECH	9.38	69.57	64.29
METAP1	50.00	47.83	50.00
UBE2N	40.63	60.87	42.86
WDR7	34.38	60.87	35.71
BUD13	34.38	52.17	42.86
GTF2H2	56.25	52.17	50.00
NDOR1	50.00	34.78	21.43
ZMAT5	62.50	30.43	57.14
COG3	21.88	34.78	50.00
DDX11	9.38	21.74	42.86
EEF1G	53.13	39.13	35.71
FNTB	62.50	43.48	35.71
NDNL2	21.88	43.48	28.57
PFN1	59.38	56.52	42.86
RPN2	34.38	47.83	35.71
TAF2	37.50	26.09	57.14
XRN1	18.75	65.22	35.71
ARFRP1	25.00	21.74	50.00
CCDC58	31.25	21.74	85.71
CNOT1	18.75	56.52	64.29
FTSJ3	46.88	47.83	7.14
IPO7	37.50	56.52	21.43
POLR1E	50.00	43.48	42.86
VCX2	34.38	47.83	64.29
HUWE1	43.75	47.83	35.71
NAA25	12.50	8.70	42.86
OSBP	15.63	26.09	35.71
PPP1R15B	43.75	17.39	64.29
RFC1	21.88	30.43	42.86
RTEL1	31.25	34.78	42.86
TIMM23	34.38	43.48	64.29
ZNF705D	31.25	39.13	35.71
ATP5C1	25.00	30.43	71.43
USP36	43.75	60.87	21.43
MMS19	46.88	21.74	28.57
RPN1	21.88	39.13	42.86
SRP72	25.00	39.13	28.57
INTS12	34.38	34.78	57.14
MED29	31.25	39.13	28.57
ACTR3	25.00	39.13	50.00
GLTSCR2	46.88	52.17	42.86
GTF3C5	46.88	34.78	57.14
ISCA1	50.00	39.13	42.86
MCTS1	46.88	13.04	64.29
RTCB	43.75	30.43	35.71
SNRPC	37.50	52.17	35.71
CCDC23	21.88	39.13	57.14
CMC1	31.25	30.43	42.86
DROSHA	25.00	52.17	64.29
GABPB1	40.63	30.43	42.86
LLPH	43.75	56.52	35.71
MBTPS1	53.13	60.87	28.57
BTAF1	43.75	26.09	50.00
MRPS5	21.88	34.78	71.43
NOP9	28.13	39.13	42.86
TPRKB	40.63	39.13	50.00
ALG13	12.50	21.74	57.14
ARPC3	25.00	69.57	35.71
HIST1H2AH	12.50	13.04	35.71
SKA3	34.38	52.17	21.43
TDGF1	15.63	34.78	35.71
ADAR	12.50	43.48	28.57
ATP5H	37.50	34.78	71.43
ATP5O	25.00	17.39	64.29
DPY30	31.25	39.13	28.57
GPX4	6.25	26.09	7.14
LAGE3	25.00	26.09	42.86
MLST8	25.00	30.43	35.71
ORC5	50.00	26.09	35.71
PAF1	31.25	39.13	35.71
PSMC5	43.75	56.52	21.43
PTMS	43.75	13.04	21.43
SCGB1C1	50.00	43.48	42.86
SUPT4H1	53.13	43.48	28.57
TRPM7	56.25	56.52	71.43
BORA	50.00	39.13	42.86
DNMT1	40.63	26.09	50.00
HGS	25.00	56.52	35.71
MRPL41	43.75	17.39	64.29
SCAP	65.63	69.57	42.86
AP1S2	34.38	69.57	35.71
HSPD1	18.75	17.39	42.86
NACA	9.38	4.35	71.43
RNF103-CHMP3	18.75	60.87	21.43
ACTR1A	18.75	34.78	7.14
CCAR1	28.13	43.48	50.00
IDI1	15.63	17.39	64.29
MRGBP	28.13	21.74	50.00
NSMCE2	12.50	60.87	28.57
PIK3CA	50.00	34.78	71.43
CTU1	28.13	39.13	7.14
HEPN1	40.63	52.17	50.00
ISY1-RAB43	37.50	52.17	21.43
KRTAP5-8	53.13	47.83	35.71
RNF4	25.00	56.52	21.43
UBE2S	34.38	56.52	14.29
ATP5B	50.00	26.09	21.43
DIS3	46.88	39.13	35.71
MRPL10	31.25	21.74	50.00
ZMAT2	31.25	56.52	14.29
CCDC174	28.13	47.83	35.71
MRPL17	28.13	21.74	35.71
ZC3H13	18.75	39.13	14.29
NBAS	18.75	21.74	14.29
PELO	43.75	43.48	50.00
POLR1D	18.75	21.74	42.86
RPS19BP1	18.75	34.78	35.71
NOTCH2NL	34.38	43.48	35.71
UQCRH	34.38	56.52	35.71
WDR92	37.50	39.13	21.43
ARHGAP11A	37.50	26.09	28.57
DHX33	21.88	52.17	28.57
TFDP1	25.00	43.48	50.00
CCDC84	53.13	52.17	50.00
DHPS	65.63	34.78	50.00
OGDH	43.75	43.48	57.14
PRAC1	25.00	13.04	42.86
RGPD2	18.75	13.04	42.86
SUCLA2	40.63	39.13	42.86
WBP1	31.25	39.13	57.14
CCDC86	34.38	30.43	35.71
CDK2	15.63	17.39	71.43
DNAJA1	46.88	34.78	28.57
EIF4G2	43.75	30.43	50.00
ELP5	40.63	34.78	28.57
MYH9	31.25	43.48	42.86
PPIL1	28.13	30.43	50.00
RRAGA	9.38	43.48	28.57
UQCRQ	37.50	17.39	64.29
DPAGT1	37.50	43.48	28.57
PSMD8	12.50	43.48	28.57
TRIM37	25.00	39.13	42.86
CYCS	59.38	47.83	42.86
PA2G4	28.13	21.74	21.43
PPP2CA	37.50	60.87	42.86
RPAIN	31.25	78.26	28.57
SRPRB	21.88	30.43	50.00
WNK1	28.13	60.87	35.71
ASH2L	50.00	43.48	28.57
CMTR1	31.25	56.52	21.43
KRTAP4-8	28.13	34.78	42.86
MBTPS2	28.13	56.52	28.57
TFAM	25.00	21.74	57.14
GMNN	25.00	56.52	64.29
GTF2IRD2B	31.25	39.13	35.71
ING3	28.13	30.43	57.14
LSM10	15.63	60.87	42.86
MED12	50.00	34.78	28.57
MRPL43	31.25	17.39	42.86
PGAM1	34.38	43.48	35.71
AMD1	37.50	60.87	28.57
ARPC2	18.75	39.13	50.00
NHLRC2	18.75	21.74	57.14
SHQ1	18.75	21.74	50.00
BARD1	18.75	8.70	50.00
EMC7	40.63	34.78	57.14
FAM91A1	21.88	21.74	50.00
TSEN2	25.00	43.48	28.57
CSTF1	21.88	26.09	28.57
DNAJC11	46.88	43.48	57.14
DNM1L	31.25	30.43	71.43
PPIE	37.50	8.70	42.86
SLC4A7	56.25	43.48	50.00
SOD2	34.38	13.04	21.43
TRAPPC13	12.50	8.70	42.86
BTF3	6.25	0.00	57.14
GFER	25.00	26.09	28.57
NSMCE4A	34.38	60.87	14.29
PFDN5	25.00	34.78	0.00
ZNHIT6	37.50	43.48	35.71
C16orf80	40.63	30.43	42.86
C1orf109	25.00	26.09	35.71
KIF14	40.63	30.43	50.00
MARS2	25.00	13.04	35.71
OLA1	43.75	34.78	50.00
POLR2M	28.13	47.83	42.86
TTF1	46.88	52.17	21.43
UFC1	25.00	34.78	64.29
ZRSR2	59.38	26.09	71.43
COX19	9.38	0.00	57.14
DRD5	12.50	26.09	35.71
GOLT1B	12.50	13.04	21.43
GTF2H4	46.88	30.43	21.43
HUS1	34.38	30.43	35.71
LCE2B	31.25	47.83	28.57
MCPH1	28.13	26.09	35.71
TAF8	37.50	43.48	35.71
VRK1	18.75	43.48	14.29
VTI1B	40.63	43.48	35.71
GNB1L	12.50	17.39	35.71
SMG7	25.00	13.04	50.00
UBA3	15.63	8.70	57.14
WAC	40.63	34.78	35.71
WDR55	15.63	17.39	42.86
ASCC3	31.25	17.39	50.00
CLASRP	25.00	21.74	28.57
FAM25A	43.75	8.70	42.86
GAR1	28.13	34.78	21.43
KRTAP12-4	31.25	21.74	35.71
NAE1	15.63	13.04	50.00
KRT86	21.88	30.43	50.00
PDSS1	21.88	17.39	50.00
PTMA	37.50	47.83	50.00
SRP14	15.63	26.09	28.57
YEATS4	65.63	65.22	42.86
COX7C	40.63	17.39	42.86
IGLON5	31.25	43.48	28.57
ITGAV	15.63	39.13	21.43
MRPL37	21.88	17.39	57.14
NOP2	18.75	17.39	28.57
PAXBP1	31.25	30.43	42.86
STIL	37.50	17.39	50.00
TYMS	25.00	43.48	35.71
UBE2H	18.75	52.17	50.00
ZNF285	46.88	43.48	28.57
C19orf53	18.75	34.78	21.43
GAPDH	12.50	21.74	21.43
IDH3A	25.00	47.83	21.43
NOLC1	15.63	8.70	28.57
PIK3C3	28.13	39.13	50.00
TTC4	43.75	21.74	50.00
ATL2	25.00	26.09	35.71
CENPT	21.88	26.09	28.57
ISCA2	21.88	0.00	42.86
PGK1	18.75	34.78	42.86
TIMM22	40.63	34.78	21.43
TPI1	18.75	26.09	42.86
BNIP3	25.00	8.70	42.86
CD3D	6.25	8.70	35.71
DEFB129	43.75	60.87	42.86
FXN	9.38	21.74	21.43
LGALS9	34.38	56.52	42.86
PLA2G10	34.38	34.78	50.00
WDR74	40.63	34.78	14.29
BAK1	31.25	13.04	28.57
INTS10	12.50	56.52	21.43
MOB4	9.38	30.43	28.57
RAP1B	46.88	47.83	14.29
TAF13	31.25	60.87	14.29
VPS13D	31.25	26.09	28.57
CDK12	31.25	30.43	50.00
CRLS1	15.63	13.04	42.86
GOT2	18.75	4.35	28.57
KIAA1432	31.25	39.13	28.57
MRPL35	25.00	8.70	21.43
MRPS18A	25.00	17.39	50.00
TBCC	21.88	43.48	35.71
TRA2B	25.00	21.74	35.71
UTP23	34.38	39.13	28.57
